stop_id,quantidade_ocorrencias,stop_lat,stop_lon
3083O00075C0,29,-22.877277,-43.333774
1005O00219C0,29,-22.912419,-43.174325
3083O00062C0,29,-22.86626,-43.33435
3065O00004C0,29,-22.88591,-43.27898
3065O00003C0,29,-22.887155,-43.280679
3065O00001C0,28,-22.887738,-43.283511
2027O00049C0,28,-22.97608,-43.225182
1006O00015C0,28,-22.91618,-43.19452
5141O00001C9,28,-22.859704,-43.457426
2033O00198C0,28,-22.92259,-43.23193
3106O00011C9,28,-22.84171,-43.37129
4115O00049C0,28,-22.970035,-43.36076
3043O00036C0,28,-22.841262,-43.275771
2020O00040S0,28,-22.951427,-43.194869
4128O00082C0,28,-23.004624,-43.319744
4128O00021C0,28,-23.000491,-43.349954
1010O00057C0,28,-22.898528,-43.219336
2035O00002S0,28,-22.91533,-43.2325
3106O00006C0,28,-22.84272,-43.37389
3106O00048C1,28,-22.841234,-43.371505
1010O00109C0,27,-22.897982,-43.217549
4124O00004C0,27,-22.898012,-43.352228
4124O00006C0,27,-22.89818,-43.350146
a3cr,27,-22.999633,-43.353628
2021O00003S0,27,-22.953009,-43.196703
1010O00084C0,27,-22.8993,-43.21664
2025O00020S0,27,-22.985628,-43.198174
5139O00205C9,27,-22.862677,-43.441036
5139O00009C9,27,-22.87672,-43.423429
4128O00223C0,27,-23.007562,-43.303971
4128O00091C0,27,-22.99971,-43.35033
5134O00002C0,27,-22.847904,-43.382307
3106O00007C1,27,-22.84398,-43.37593
3106O00008C0,27,-22.8444,-43.37664
3106O00009C1,27,-22.84578,-43.37888
2035O00019S0,27,-22.91365,-43.23451
4128O00090C0,27,-22.999791,-43.346258
2035O00087C0,27,-22.911268,-43.224872
2035O00086C0,27,-22.913135,-43.22715
2028O00023C0,27,-22.960193,-43.20439
5137O00032C9,27,-22.88511,-43.40259
5139O00010C9,27,-22.876478,-43.426874
2020O00064S0,27,-22.94919,-43.18406
4127O00077C0,27,-22.98828,-43.30189
5144O00068C9,27,-22.90253,-43.56061
5135O00013C0,27,-22.853299,-43.393713
5139O00232C9,27,-22.864645,-43.43201
5140O00080C9,27,-22.860843,-43.451217
5139O00012C9,27,-22.87607,-43.4317
5140O00079C9,27,-22.861314,-43.44854
5162O00003C9,27,-22.8553,-43.49289
3106O00001C0,27,-22.83941,-43.36856
3063O00005C0,27,-22.90297,-43.282502
5135O00012C9,27,-22.861795,-43.41057
4127O00072C0,26,-22.996174,-43.304783
3041O00014C0,26,-22.85489,-43.24796
dies,26,-22.856472,-43.248027
3040O00042C0,26,-22.855944,-43.248033
3040O00016C0,26,-22.86929,-43.25432
2020O00115C0,26,-22.940198,-43.18297
4127O00078C0,26,-22.99048,-43.302
2021O00010S0,26,-22.955823,-43.198268
5141O00254C9,26,-22.8568,-43.47218
1005O00004S0,26,-22.905275,-43.192459
5141O00026C9,26,-22.860023,-43.457794
5141O00025C0,26,-22.859405,-43.46113
5141O00010C9,26,-22.87553,-43.46543
5141O00029C9,26,-22.877109,-43.473056
3065O00005C0,26,-22.88441,-43.27719
5162O00001C9,26,-22.85523,-43.48228
3082O00051C0,26,-22.882382,-43.333901
3076O00014C9,26,-22.830696,-43.326897
5139O00008C9,26,-22.86207,-43.44451
5139O00230C0,26,-22.86376,-43.43729
5139O00011C9,26,-22.87629,-43.42894
5139O00004C9,26,-22.864184,-43.432799
5139O00006C9,26,-22.8634,-43.43716
5139O00234C0,26,-22.863269,-43.439895
5139O00003C9,26,-22.86502,-43.42724
5144O00199C0,26,-22.93852,-43.57788
3076O00146C0,26,-22.820558,-43.319558
3063O00006C0,26,-22.9034,-43.28379
3104O00030C0,26,-22.814769,-43.221214
3106O00045C2,26,-22.8431,-43.37356
2032O00012S9,26,-22.9158,-43.21098
5139O00231C0,26,-22.864042,-43.435499
3053O00006C0,26,-22.8822,-43.2754
2033O00174C0,26,-22.93111,-43.23833
3063O00007C0,26,-22.90401,-43.28532
3063O00008C0,26,-22.904229,-43.286099
3043O00063C9,26,-22.84233,-43.27742
3155O00003C0,26,-22.886927,-43.250822
2033O00197C0,26,-22.92174,-43.2297
5135O00022C9,26,-22.88447,-43.40385
5137O00001C9,26,-22.884749,-43.405217
5144O00463C1,26,-22.90363,-43.56352
5139O00235C9,26,-22.86227,-43.44518
1010O00073C0,26,-22.901864,-43.216433
4115O00235C0,26,-22.970055,-43.359563
2020O00072S0,26,-22.946944,-43.182126
2020O00116C0,25,-22.943078,-43.183388
3042O00036C0,25,-22.84659,-43.26754
3041O00013C0,25,-22.853,-43.24792
3061O00017C2,25,-22.91326,-43.26496
3061O00018C0,25,-22.912409,-43.267158
3071O00004C2,25,-22.88341,-43.29648
1010O00075C0,25,-22.9025,-43.21814
3040O00014C1,25,-22.86471,-43.24819
4120O00109C0,25,-22.939331,-43.344359
3061O00019C0,25,-22.91128,-43.26844
3061O00020C0,25,-22.910082,-43.269531
4127O00071C0,25,-22.99326,-43.30326
2033O00040S9,25,-22.91704,-43.21443
3104O00028C9,25,-22.821114,-43.227988
3063O00010C0,25,-22.90464,-43.28857
4120O00107C0,25,-22.938629,-43.34697
3063O00027S9,25,-22.90576,-43.27688
2033O00172C0,25,-22.933795,-43.242101
2033O00169C0,25,-22.935682,-43.244028
2033O00168C0,25,-22.936322,-43.244759
4115O00237C0,25,-22.957879,-43.356618
1008O00001S0,25,-22.90769,-43.20011
4115O00236C0,25,-22.962285,-43.357
1010O00071C0,25,-22.90061,-43.21746
2036O00017C2,25,-22.915554,-43.262655
5141O00004C9,25,-22.85681,-43.49683
3083O00036C0,25,-22.88045,-43.34242
5162O00002C9,25,-22.854785,-43.487522
3071O00033C2,25,-22.884601,-43.297845
5139O00233C0,25,-22.866032,-43.425502
3103O00010C9,25,-22.805862,-43.211671
5139O00204C9,25,-22.86538,-43.425586
3090O00034C0,25,-22.87685,-43.36993
2027O00059C0,25,-22.960683,-43.206938
2032O00008S9,25,-22.91608,-43.212
3104O00031C0,25,-22.811589,-43.217371
5140O00008C0,25,-22.861664,-43.448712
2027O00060C0,25,-22.961141,-43.210429
5135O00002C0,25,-22.8621,-43.41192
2027O00061C0,25,-22.9614,-43.213083
3104O00032C0,25,-22.80749,-43.21461
5135O00001C9,25,-22.85307,-43.393978
3104O00029C0,25,-22.81766,-43.224238
5144O00008C9,24,-22.928685,-43.57339
2017O00053C0,24,-22.9364,-43.18398
5144O00010C9,24,-22.92512,-43.5702
2020O00059S0,24,-22.951101,-43.183259
2020O00002S0,24,-22.947373,-43.182628
5144O00009C9,24,-22.92686,-43.57192
2036O00058S9,24,-22.917543,-43.244913
4127O00076C0,24,-23.000375,-43.304596
2036O00016S9,24,-22.916847,-43.260789
2020O00117C0,24,-22.94534,-43.18414
4127O00073C0,24,-23.00012,-43.30495
4127O00033C0,24,-22.995489,-43.30392
4127O00034C0,24,-22.99325,-43.30288
4127O00061C0,24,-22.99186,-43.30226
3042O00035C0,24,-22.847823,-43.26707
1010O00067C9,24,-22.90022,-43.23003
1012O00011C0,24,-22.890046,-43.244457
1010O00066C0,24,-22.900648,-43.232294
1010O00068C9,24,-22.899786,-43.228369
1011O00012C9,24,-22.900175,-43.234575
3078O00001C0,24,-22.883076,-43.344106
ghag,24,-22.839334,-43.239554
4128O00063C0,24,-22.984452,-43.366121
4128O00065C0,24,-22.99295,-43.36629
4128O00066C0,24,-22.99442,-43.36632
4128O00064C0,24,-22.98764,-43.36619
3040O00002C2,24,-22.868383,-43.258079
4128O00208C0,24,-22.989706,-43.366213
3076O00147C0,24,-22.827774,-43.321765
1005O00146S0,24,-22.9124,-43.18938
2027O00067C0,24,-22.959719,-43.201374
2027O00062C0,24,-22.962236,-43.215419
2028O00034C0,24,-22.965734,-43.219031
5144O00468C9,24,-22.923541,-43.566355
1012O00037C0,24,-22.89406,-43.23986
